Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11543698,3005542,131532,1627524,23630
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14281915,3671481,307915,1682602,47412
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US36,36,New York,1399285,359623,88755,28776,12334
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5891521,1620391,69370,870511,12779
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US36,36,New York,7290806,1980014,158125,899287,25113
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US36,36,New York,1385827,319425,90527,27571,11952
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5621728,1399219,63060,805981,11473
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US36,36,New York,7007555,1718644,153587,833552,23425
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2785112,679048,179282,56347,24286
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11513249,3019610,132430,1676492,24252
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14298361,3698658,311712,1732839,48538
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US36,36,New York,1422024,366558,89468,29411,12481
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5870585,1627998,69703,898908,13053
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US36,36,New York,7292609,1994556,159171,928319,25534
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US36,36,New York,1408792,327119,91482,28200,12265
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5605781,1409444,63471,830317,11752
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US36,36,New York,7014573,1736563,154953,858517,24017
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2830816,693677,180950,57611,24746
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11476366,3037442,133174,1729225,24805
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14307182,3731119,314124,1786836,49551
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US36,36,New York,1442516,372653,90266,29943,12633
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5837291,1634447,69957,928371,13325
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US36,36,New York,7279807,2007100,160223,958314,25958
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US36,36,New York,1429321,333841,92433,28734,12601
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5581935,1418149,63803,855910,12062
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US36,36,New York,7011256,1751990,156236,884644,24663
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2871837,706494,182699,58677,25234
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11419226,3052596,133760,1784281,25387
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14291063,3759090,316459,1842958,50621
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US36,36,New York,1461524,378413,91051,30474,12803
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US36,36,New York,5801734,1640029,70034,956388,13499
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US36,36,New York,7263258,2018442,161085,986862,26302
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US36,36,New York,1448820,340596,93436,29155,12884
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US36,36,New York,5554390,1427686,64005,880533,12279
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US36,36,New York,7003210,1768282,157441,909688,25163
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,2910344,719009,184487,59629,25687
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,11356124,3067715,134039,1836921,25778
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,14266468,3786724,318526,1896550,51465
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US37,37,North Carolina,317468,37982,23299,5548,2945
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3259038,1123656,84639,128388,5855
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US37,37,North Carolina,3576506,1161638,107938,133936,8800
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US37,37,North Carolina,367765,38359,27290,6038,3478
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3104191,988990,77940,118231,5613
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US37,37,North Carolina,3471956,1027349,105230,124269,9091
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,685233,76341,50589,11586,6423
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6363229,2112646,162579,246619,11468
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7048462,2188987,213168,258205,17891
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US37,37,North Carolina,317468,37982,23299,5548,2945
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3259114,1123694,84639,128387,5855
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US37,37,North Carolina,3576582,1161676,107938,133935,8800
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US37,37,North Carolina,367766,38359,27290,6038,3478
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3104237,989039,77940,118231,5613
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US37,37,North Carolina,3472003,1027398,105230,124269,9091
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,685234,76341,50589,11586,6423
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6363351,2112733,162579,246618,11468
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7048585,2189074,213168,258204,17891
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,320282,38160,23370,5577,2946
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3262129,1126441,84866,129809,5892
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US37,37,North Carolina,3582411,1164601,108236,135386,8838
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,369905,38549,27340,6051,3474
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3111441,992046,78111,119850,5744
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US37,37,North Carolina,3481346,1030595,105451,125901,9218
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,690187,76709,50710,11628,6420
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6373570,2118487,162977,249659,11636
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7063757,2195196,213687,261287,18056
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,330189,39858,24034,6090,3097
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3282721,1140848,85895,136489,6120
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US37,37,North Carolina,3612910,1180706,109929,142579,9217
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,376473,40049,27806,6553,3533
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3126798,1004113,79100,126110,5878
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US37,37,North Carolina,3503271,1044162,106906,132663,9411
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,706662,79907,51840,12643,6630
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6409519,2144961,164995,262599,11998
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7116181,2224868,216835,275242,18628
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,338810,42185,24947,6581,3218
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3299712,1154648,86964,143456,6389
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US37,37,North Carolina,3638522,1196833,111911,150037,9607
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,382536,42322,28430,7075,3658
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3149359,1016328,79875,132958,6220
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US37,37,North Carolina,3531895,1058650,108305,140033,9878
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,721346,84507,53377,13656,6876
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6449071,2170976,166839,276414,12609
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7170417,2255483,220216,290070,19485
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,347959,44237,25624,7102,3384
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3316367,1169341,88125,150762,6686
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US37,37,North Carolina,3664326,1213578,113749,157864,10070
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,390540,44523,29016,7689,3792
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3169607,1029692,80741,140411,6553
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US37,37,North Carolina,3560147,1074215,109757,148100,10345
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,738499,88760,54640,14791,7176
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6485974,2199033,168866,291173,13239
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7224473,2287793,223506,305964,20415
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,358091,46106,26175,7355,3465
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3334264,1183501,89080,158552,6942
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US37,37,North Carolina,3692355,1229607,115255,165907,10407
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,398974,46204,29541,7966,3840
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3186433,1042086,81627,147784,6764
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US37,37,North Carolina,3585407,1088290,111168,155750,10604
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,757065,92310,55716,15321,7305
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6520697,2225587,170707,306336,13706
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7277762,2317897,226423,321657,21011
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US37,37,North Carolina,368952,47683,26774,7533,3591
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US37,37,North Carolina,3354758,1197870,90034,166137,7208
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US37,37,North Carolina,3723710,1245553,116808,173670,10799
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US37,37,North Carolina,409156,47677,30073,8094,3900
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US37,37,North Carolina,3205922,1054961,82238,155307,6906
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US37,37,North Carolina,3615078,1102638,112311,163401,10806
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US37,37,North Carolina,778108,95360,56847,15627,7491
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US37,37,North Carolina,6560680,2252831,172272,321444,14114
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US37,37,North Carolina,7338788,2348191,229119,337071,21605
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US38,38,North Dakota,5297,326,936,140,56
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,301283,4470,21179,4524,334
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US38,38,North Dakota,306580,4796,22115,4664,390
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US38,38,North Dakota,6126,384,958,135,49
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,306638,6102,20298,4482,362
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US38,38,North Dakota,312764,6486,21256,4617,411
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,11423,710,1894,275,105
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,607921,10572,41477,9006,696
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,619344,11282,43371,9281,801
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US38,38,North Dakota,5297,326,936,140,56
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,301283,4470,21179,4524,334
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US38,38,North Dakota,306580,4796,22115,4664,390
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US38,38,North Dakota,6126,384,958,135,49
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,306638,6102,20298,4482,362
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US38,38,North Dakota,312764,6486,21256,4617,411
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,11423,710,1894,275,105
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,607921,10572,41477,9006,696
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,619344,11282,43371,9281,801
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,5384,347,985,142,57
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,301653,4597,21249,4571,346
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US38,38,North Dakota,307037,4944,22234,4713,403
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,6263,401,993,138,49
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,307364,6294,20369,4564,386
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US38,38,North Dakota,313627,6695,21362,4702,435
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,11647,748,1978,280,106
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,609017,10891,41618,9135,732
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,620664,11639,43596,9415,838
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,5926,360,1147,153,49
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,304653,5113,21655,4820,371
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US38,38,North Dakota,310579,5473,22802,4973,420
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,6926,452,1158,159,50
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,311526,6992,20746,4866,419
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US38,38,North Dakota,318452,7444,21904,5025,469
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,12852,812,2305,312,99
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,616179,12105,42401,9686,790
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,629031,12917,44706,9998,889
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,6832,394,1346,187,65
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,309034,5805,22027,5239,397
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US38,38,North Dakota,315866,6199,23373,5426,462
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,8147,500,1393,190,70
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,318657,8004,21208,5380,452
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US38,38,North Dakota,326804,8504,22601,5570,522
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,14979,894,2739,377,135
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,627691,13809,43235,10619,849
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,642670,14703,45974,10996,984
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,8054,474,1602,202,80
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,314874,6837,22511,5718,425
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US38,38,North Dakota,322928,7311,24113,5920,505
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,9646,590,1670,215,77
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,327098,9534,21773,5985,508
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US38,38,North Dakota,336744,10124,23443,6200,585
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,17700,1064,3272,417,157
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,641972,16371,44284,11703,933
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,659672,17435,47556,12120,1090
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,9065,574,1687,232,85
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,319545,7824,22976,6110,461
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US38,38,North Dakota,328610,8398,24663,6342,546
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,10809,671,1790,238,105
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,333101,10855,22278,6439,542
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US38,38,North Dakota,343910,11526,24068,6677,647
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,19874,1245,3477,470,190
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US38,38,North Dakota,652646,18679,45254,12549,1003
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US38,38,North Dakota,672520,19924,48731,13019,1193
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US38,38,North Dakota,10212,650,1752,258,102
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US38,38,North Dakota,323791,9045,23394,6500,519
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US38,38,North Dakota,334003,9695,25146,6758,621
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US38,38,North Dakota,12334,814,1936,254,103
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US38,38,North Dakota,338722,12622,22765,7018,610
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US38,38,North Dakota,351056,13436,24701,7272,713
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US38,38,North Dakota,22546,1464,3688,512,205
